Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L7_F256_K5x5_4_K6x6_3_W40,7,13368330,10454268426,ConvNet,40,1616.593220338983,214.0,0.0,3.9322033898305087,94.27118644067797,10.542372881355933,25.0,50.0,43.34848484848485,33.22093023255814,6550.101694915255,4649.796610169492,139.20338983050848,27.72222222222222,31.23076923076923,35.24324324324324,386456.0,274338.0,8213.0,494.0,120.7921695709228,555.34008097166,16.625506072874494
convnet_L7_F256_K5x5_4_K6x6_3_W50,7,14801930,18672032266,ConvNet,50,1620.0,214.0,0.0,2.733050847457627,90.38983050847456,10.796610169491526,25.0,50.0,43.34848484848485,33.416666666666664,6297.118644067797,4415.457627118644,130.59322033898306,27.92105263157895,31.35135135135135,35.285714285714285,371530.0,260512.0,7705.0,296.0,202.52070903778068,880.1081081081081,26.030405405405407
convnet_L7_F256_K5x5_4_K6x6_3_W60,7,16747530,29293124106,ConvNet,60,1631.0,214.0,0.0,2.2288135593220337,98.45762711864408,10.76271186440678,25.0,50.0,44.630434782608695,33.880208333333336,6828.627118644068,4947.677966101695,123.45762711864408,28.09090909090909,31.783783783783782,36.03448275862069,402889.0,291913.0,7284.0,195.0,307.5449275970459,1496.9897435897435,37.35384615384616
convnet_L7_F256_K5x5_4_K6x6_3_W70,7,19205130,42317543946,ConvNet,70,1645.0,214.0,0.0,1.5847457627118644,97.84745762711864,10.71186440677966,25.0,50.0,44.3125,33.71,6674.28813559322,4792.101694915255,122.15254237288136,28.0,31.6,35.74193548387097,393783.0,282734.0,7207.0,136.0,443.6315131187439,2078.926470588235,52.99264705882353
convnet_L7_F256_K5x5_4_K7x7_3_W30,7,14825994,4744807434,ConvNet,30,1614.2372881355932,214.0,0.0,6.656779661016949,93.9322033898305,16.47457627118644,25.0,50.0,43.28125,33.49431818181818,6571.389830508475,4483.881355932203,148.28813559322035,28.0,31.5,35.48571428571429,387712.0,264549.0,8749.0,996.0,60.9462451934814,265.6114457831325,8.784136546184738
convnet_L7_F256_K5x5_4_K7x7_3_W40,7,15593994,11255020554,ConvNet,40,1622.3620689655172,214.0,0.0,3.896551724137931,93.5,13.137931034482758,25.0,50.0,43.75,33.305,6667.844827586207,4682.103448275862,124.8793103448276,27.85185185185185,31.2,35.724137931034484,386735.0,271562.0,7243.0,459.0,130.32604217529288,591.6383442265795,15.77995642701525
convnet_L7_F256_K5x5_4_K7x7_3_W50,7,16873994,20679742474,ConvNet,50,1629.0,214.0,0.0,2.5689655172413794,99.0,9.79310344827586,25.0,50.0,43.72222222222222,33.4375,6702.051724137931,4789.051724137931,123.01724137931036,27.90625,31.53333333333333,35.696969696969695,388719.0,277765.0,7135.0,265.0,226.0379528999328,1048.169811320755,26.92452830188679
convnet_L7_F256_K5x5_4_K7x7_3_W60,7,18665994,33018973194,ConvNet,60,1637.0,214.0,0.0,2.0338983050847457,98.16949152542372,11.067796610169491,25.0,50.0,44.09090909090909,33.6,6833.966101694915,4922.9152542372885,124.16949152542372,27.90322580645161,31.51428571428572,36.0,403204.0,290452.0,7326.0,174.0,346.1733484268188,1669.264367816092,42.10344827586207
convnet_L7_F256_K5x5_4_K7x7_3_W70,7,20969994,48272712714,ConvNet,70,1649.9322033898304,214.0,0.0,1.4618644067796611,97.33898305084746,10.728813559322036,25.0,50.0,44.5625,33.94642857142857,6787.220338983051,4901.0,124.16949152542372,28.12,31.81578947368421,36.16666666666666,400446.0,289159.0,7326.0,120.0,503.0993223190308,2409.6583333333333,61.05
convnet_L7_F256_K6x6_4_K4x4_3_W70,7,22441226,49264350730,ConvNet,70,1656.7966101694915,214.0,0.0,2.292372881355932,98.49152542372882,11.796610169491526,25.0,50.0,44.10714285714285,33.66463414634146,6624.627118644068,4671.677966101695,140.8135593220339,28.1,31.7027027027027,35.925925925925924,390853.0,275629.0,8308.0,115.0,523.3659768104553,2396.7739130434784,72.24347826086957
convnet_L7_F256_K6x6_4_K7x7_3_W30,7,16904970,5283891210,ConvNet,30,1870.0,214.0,0.0,6.682203389830509,90.96610169491524,10.11864406779661,25.0,50.0,43.25,33.4,6371.135593220339,4447.28813559322,150.45762711864407,27.942857142857143,31.12,35.55555555555556,375897.0,262390.0,8877.0,929.0,63.6684775352478,282.443487621098,9.555435952637245
convnet_L7_F256_K6x6_4_K7x7_3_W40,7,17570570,12566891530,ConvNet,40,1627.033898305085,214.0,0.0,3.7796610169491527,93.8135593220339,9.796610169491526,25.0,50.0,43.23076923076923,33.265,6621.118644067797,4730.9152542372885,131.38983050847455,27.647058823529413,30.97058823529412,35.55555555555556,390646.0,279124.0,7752.0,418.0,142.9502987861633,667.7607655502393,18.545454545454547
convnet_L7_F256_K6x6_4_K7x7_3_W50,7,18748170,23198627850,ConvNet,50,1634.0,214.0,0.0,2.3262711864406778,95.42372881355932,9.796610169491526,25.0,50.0,43.10714285714285,33.60227272727273,6415.406779661017,4549.474576271186,127.59322033898304,27.80555555555556,31.285714285714285,35.34615384615385,378509.0,268419.0,7528.0,237.0,253.07742834091172,1132.5696202531649,31.763713080168777
convnet_L7_F256_K6x6_4_K7x7_3_W60,7,20437770,37179100170,ConvNet,60,1655.3898305084747,214.0,0.0,4.084745762711864,97.32203389830508,11.0,25.0,50.0,44.36363636363637,33.75,6967.220338983051,4970.135593220339,211.5254237288136,27.967741935483872,31.58620689655172,36.17857142857143,411066.0,293238.0,12480.0,152.0,396.9795632362365,1929.1973684210527,82.10526315789474
convnet_L7_F256_K7x7_4_K6x6_3_W70,7,21935114,48966704650,ConvNet,70,1653.0,214.0,0.0,1.3220338983050848,98.42372881355932,11.101694915254235,25.0,50.0,44.5,33.973684210526315,6810.830508474576,4907.728813559322,122.76271186440678,27.94736842105263,31.77777777777778,36.17857142857143,401839.0,289556.0,7243.0,116.0,519.5598840713501,2496.172413793104,62.439655172413794
convnet_L8_F128_K1x1_4_K2x2_4_W50,8,5233034,1044602378,ConvNet,50,1834.0,214.0,0.0,9.563559322033898,89.33898305084746,30.966101694915253,25.0,50.0,39.20967741935484,30.47777777777777,5609.830508474576,3134.0169491525426,257.77966101694915,26.8,29.0,32.1,330980.0,184907.0,15209.0,2554.0,23.658287525177,72.3989819890368,5.954972592012529
convnet_L8_F128_K1x1_4_K2x2_4_W60,8,6948234,1437636618,ConvNet,60,1843.0,214.0,0.0,10.71186440677966,88.13559322033899,30.779661016949152,25.0,50.0,38.42592592592592,29.933823529411764,5454.661016949152,3044.728813559322,220.94915254237287,25.96969696969697,28.33333333333333,31.692307692307693,321825.0,179639.0,13036.0,1895.0,32.2160577774047,94.79630606860158,6.879155672823219
convnet_L8_F128_K1x1_4_K2x2_4_W70,8,8919434,1893467658,ConvNet,70,1855.0,214.0,0.0,9.572033898305085,87.23728813559322,31.847457627118644,25.0,50.0,38.41428571428571,30.038888888888888,5572.6949152542375,3129.186440677966,201.0508474576272,25.967741935483872,28.615384615384617,31.65384615384616,328789.0,184622.0,11862.0,1473.0,41.635923385620096,125.33740665308892,8.052953156822811
convnet_L8_F128_K1x1_4_K2x2_4_W80,8,11146634,2412095498,ConvNet,80,1863.0,214.0,0.0,9.266949152542374,87.27118644067797,32.15254237288136,25.0,50.0,38.5,30.01020408163265,5613.440677966101,3182.864406779661,186.84745762711864,25.88888888888889,28.59090909090909,31.75,331193.0,187789.0,11024.0,1163.0,51.9523811340332,161.469475494411,9.478933791917456
convnet_L8_F128_K1x1_4_K2x2_4_W90,8,13629834,2993520138,ConvNet,90,1877.0,214.0,0.0,8.288135593220339,88.7457627118644,33.20338983050848,25.0,50.0,38.25,30.05,5685.016949152542,3215.135593220339,173.32203389830508,25.852941176470587,28.620689655172413,31.73913043478261,335416.0,189693.0,10226.0,955.0,63.410179615020695,198.63141361256544,10.707853403141362
convnet_L8_F128_K1x1_4_K2x2_4_W100,8,16369034,3637741578,ConvNet,100,1891.4915254237287,214.0,0.0,7.682203389830509,90.55932203389833,34.08474576271186,25.0,50.0,40.3,31.5,5798.152542372882,3316.237288135593,167.52542372881356,27.03703703703704,30.0,33.2972972972973,342091.0,195658.0,9884.0,809.0,73.4110045433044,241.85166872682325,12.217552533992585
convnet_L8_F128_K1x1_4_K3x3_4_W40,8,3589514,1307184650,ConvNet,40,1829.0169491525423,214.0,0.0,12.707627118644067,87.16949152542372,47.33898305084746,25.0,50.0,39.3125,31.12142857142857,6205.610169491525,3360.745762711864,290.3898305084746,26.783783783783782,29.58823529411765,32.806451612903224,366131.0,198284.0,17133.0,3509.0,18.2295656204223,56.5072670276432,4.882587631803933
convnet_L8_F128_K1x1_4_K3x3_4_W50,8,4946314,1949885450,ConvNet,50,1838.0,214.0,0.0,10.169491525423728,87.76271186440678,47.72881355932204,25.0,50.0,39.65625,31.08333333333333,6223.271186440678,3448.610169491525,239.8813559322033,26.75862068965517,29.57692307692308,32.69230769230769,367173.0,203468.0,14153.0,2222.0,27.4803900718688,91.56975697569756,6.3694869486948695
convnet_L8_F128_K1x1_4_K3x3_4_W60,8,6559114,2720919050,ConvNet,60,1844.0,214.0,0.0,10.923728813559322,89.1864406779661,48.40677966101695,25.0,50.0,39.5,30.96590909090909,6166.322033898305,3388.9491525423728,210.8135593220339,26.64102564102564,29.65625,32.72,363813.0,199948.0,12438.0,1670.0,36.7626762390136,119.72934131736528,7.447904191616766
convnet_L8_F128_K1x1_4_K3x3_4_W70,8,8427914,3620285450,ConvNet,70,1853.5593220338983,214.0,0.0,10.22457627118644,89.8135593220339,41.59322033898305,25.0,50.0,39.91379310344828,31.22093023255814,6074.627118644068,3521.0677966101694,197.79661016949152,26.846153846153847,29.791666666666668,32.766666666666666,358403.0,207743.0,11670.0,1400.0,41.3693284988403,148.38785714285714,8.335714285714285
convnet_L8_F128_K1x1_4_K3x3_4_W80,8,10552714,4647984650,ConvNet,80,1868.0,214.0,0.0,7.961864406779661,90.50847457627118,50.50847457627118,25.0,50.0,39.84375,31.35106382978724,6248.423728813559,3458.7796610169494,176.33898305084745,27.03703703703704,29.794117647058822,33.03448275862069,368657.0,204068.0,10404.0,1020.0,57.58667230606071,200.06666666666663,10.2
convnet_L8_F128_K1x1_4_K3x3_4_W90,8,12933514,5804016650,ConvNet,90,1876.2542372881355,214.0,0.0,8.322033898305085,88.20338983050847,50.40677966101695,25.0,50.0,39.87931034482759,31.480392156862745,6292.35593220339,3507.7796610169494,163.01694915254237,27.0,29.8125,33.193548387096776,371249.0,206959.0,9618.0,846.0,71.24719381332389,244.63238770685572,11.368794326241137
convnet_L8_F128_K1x1_4_K3x3_4_W100,8,15570314,7088381450,ConvNet,100,1893.0,214.0,0.0,7.317796610169491,93.1864406779661,52.01694915254237,25.0,50.0,38.34615384615385,30.829787234042552,5867.457627118644,3134.186440677966,164.15254237288136,26.51515151515152,29.227272727272727,31.666666666666668,346180.0,184917.0,9685.0,710.0,86.5291690826416,260.4464788732394,13.640845070422536
convnet_L8_F128_K1x1_4_K4x4_4_W30,8,2578826,1168711178,ConvNet,30,1820.4915254237287,214.0,0.0,10.597457627118644,88.57627118644068,17.06779661016949,25.0,50.0,41.28125,32.04255319148936,5939.186440677966,3764.71186440678,265.89830508474574,27.13793103448276,30.05555555555556,34.03333333333333,350412.0,222118.0,15688.0,3301.0,20.7231354713439,67.28809451681309,4.752499242653741
convnet_L8_F128_K1x1_4_K4x4_4_W40,8,3577226,1995542538,ConvNet,40,1822.0,214.0,0.0,10.241525423728811,85.33898305084746,17.1864406779661,25.0,50.0,40.84375,31.75543478260869,5873.9152542372885,3761.135593220339,212.9152542372881,26.973684210526315,30.0,33.810810810810814,346561.0,221907.0,12562.0,2036.0,28.4258818626403,108.99165029469548,6.169941060903732
convnet_L8_F128_K1x1_4_K4x4_4_W50,8,4831626,3042457098,ConvNet,50,1829.0,214.0,0.0,9.15677966101695,86.61016949152543,17.45762711864407,25.0,50.0,40.97826086956522,31.73170731707317,5820.4915254237285,3756.847457627119,185.728813559322,26.95238095238096,29.96969696969697,33.8,343409.0,221654.0,10958.0,1307.0,48.3504080772399,169.58990053557767,8.384085692425401
convnet_L8_F128_K1x1_4_K4x4_4_W60,8,6342026,4309454858,ConvNet,60,1837.0,214.0,0.0,8.088983050847459,92.49152542372882,17.54237288135593,25.0,50.0,40.63333333333333,31.76744186046512,5826.423728813559,3629.288135593221,164.0677966101695,27.0,30.12,33.303030303030305,343759.0,214128.0,9680.0,946.0,62.563066482543896,226.3509513742072,10.232558139534884
convnet_L8_F128_K1x1_4_K4x4_4_W70,8,8108426,5796535818,ConvNet,70,1848.0,214.0,0.0,8.025423728813559,87.98305084745763,14.508474576271189,25.0,50.0,41.75,32.44047619047619,6062.237288135593,4103.101694915255,158.76271186440678,27.066666666666663,30.535714285714285,34.31578947368421,357672.0,242083.0,9367.0,783.0,80.5814981460571,309.1736909323116,11.962962962962964
convnet_L8_F128_K1x1_4_K4x4_4_W80,8,10130826,7503699978,ConvNet,80,1859.9830508474577,214.0,0.0,6.161016949152542,91.0677966101695,19.559322033898304,25.0,50.0,41.75,32.28804347826087,6125.932203389831,4009.796610169492,148.27118644067798,27.12903225806452,30.620689655172413,34.15151515151515,361430.0,236578.0,8748.0,602.0,99.029631614685,392.9867109634552,14.53156146179402
convnet_L8_F128_K1x1_4_K4x4_4_W90,8,12409226,9430947338,ConvNet,90,1873.3103448275865,214.0,0.0,5.620689655172414,92.94827586206895,20.344827586206897,25.0,50.0,42.01515151515152,32.3625,6229.189655172414,4112.844827586207,140.0,27.585365853658537,30.6896551724138,34.32142857142857,361293.0,238545.0,8120.0,485.0,124.5346879959106,491.8453608247423,16.742268041237114
convnet_L8_F128_K1x1_4_K4x4_4_W100,8,14943626,11578277898,ConvNet,100,1888.4310344827584,214.0,0.0,4.961206896551724,93.25862068965516,20.379310344827587,25.0,50.0,41.573170731707314,32.08152173913044,6222.689655172414,4096.517241379311,139.36206896551724,27.41379310344828,30.29032258064516,34.351351351351354,360916.0,237598.0,8083.0,404.0,149.25051927566528,588.1138613861386,20.007425742574256
convnet_L8_F128_K1x1_4_K5x5_4_W30,8,2840970,1527421962,ConvNet,30,1573.9830508474577,214.0,0.0,10.516949152542374,85.86440677966101,12.0,25.0,50.0,41.13333333333333,31.73936170212766,5560.796610169492,3618.9830508474574,187.5593220338983,27.0,30.0,33.64705882352941,328087.0,213520.0,11066.0,2578.0,22.4799871444702,82.82389449185415,4.292474786656323
convnet_L8_F128_K1x1_4_K5x5_4_W40,8,3736970,2712591882,ConvNet,40,1823.7627118644068,214.0,0.0,10.21186440677966,84.55932203389831,14.423728813559322,25.0,50.0,41.26190476190476,32.01020408163265,5960.559322033899,3962.9830508474574,191.0,26.96296296296296,30.1875,33.8974358974359,351673.0,233816.0,11269.0,1613.0,41.4296007156372,144.957222566646,6.9863608183508985
convnet_L8_F128_K1x1_4_K5x5_4_W50,8,4888970,4235809802,ConvNet,50,1830.0,214.0,0.0,8.915254237288135,88.86440677966101,14.610169491525424,25.0,50.0,40.92857142857143,31.664772727272727,5777.627118644068,3778.084745762712,169.61016949152545,26.818181818181817,29.97058823529412,33.407407407407405,340880.0,222907.0,10007.0,1072.0,55.288517475128096,207.93563432835825,9.334888059701491
convnet_L8_F128_K1x1_4_K5x5_4_W60,8,6296970,6097075722,ConvNet,60,1837.033898305085,214.0,0.0,6.915254237288136,90.20338983050848,16.491525423728813,25.0,50.0,41.70588235294117,32.036458333333336,6243.593220338983,4194.203389830508,154.4406779661017,26.933333333333334,30.26923076923077,34.096774193548384,368372.0,247458.0,9112.0,761.0,78.1290912628173,325.1747700394218,11.973718791064387
convnet_L8_F128_K1x1_4_K5x5_4_W70,8,7960970,8296389642,ConvNet,70,1846.372881355932,214.0,0.0,6.088983050847458,93.0,17.372881355932204,25.0,50.0,41.93333333333333,32.36309523809524,6354.389830508475,4331.813559322034,139.38983050847455,27.225806451612904,30.79310344827586,34.5,374909.0,255577.0,8224.0,580.0,102.4846911430358,440.65,14.179310344827586
convnet_L8_F128_K1x1_4_K5x5_4_W80,8,9880970,10833751562,ConvNet,80,1857.0,214.0,0.0,4.987288135593221,95.66101694915254,12.71186440677966,25.0,50.0,41.63953488372093,32.55555555555556,5782.881355932203,3883.35593220339,151.52542372881356,27.48,31.0,34.0,341190.0,229118.0,8940.0,473.0,126.13749027252192,484.39323467230446,18.90063424947146
convnet_L8_F128_K1x1_4_K5x5_4_W90,8,12056970,13709161482,ConvNet,90,1871.0677966101696,214.0,0.0,4.466101694915254,93.79661016949152,16.610169491525422,25.0,50.0,42.02941176470589,32.589285714285715,6231.050847457627,4162.508474576272,139.52542372881356,27.0,30.742857142857144,34.55172413793103,367632.0,245588.0,8232.0,368.0,162.492446899414,667.3586956521739,22.369565217391305
convnet_L8_F128_K1x1_4_K5x5_4_W100,8,14488970,16922619402,ConvNet,100,1885.2203389830509,214.0,0.0,3.961864406779661,92.42372881355932,17.305084745762713,25.0,50.0,42.42105263157895,32.63333333333333,6261.118644067797,4215.593220338983,134.11864406779662,27.5,30.741935483870968,34.44736842105263,369406.0,248720.0,7913.0,300.0,201.018362045288,829.0666666666667,26.376666666666665
convnet_L8_F128_K1x1_4_K6x6_4_W30,8,3275146,1833559562,ConvNet,30,1819.0,214.0,0.0,10.427966101694915,79.94915254237289,9.813559322033898,25.0,50.0,41.5,32.21153846153846,5627.135593220339,3747.3050847457625,175.5593220338983,27.0,30.0,34.0,332001.0,221091.0,10358.0,2139.0,28.0216479301452,103.36185133239832,4.8424497428705005
convnet_L8_F128_K1x1_4_K6x6_4_W40,8,4068746,3403282442,ConvNet,40,1824.1186440677968,214.0,0.0,9.317796610169491,82.62711864406779,11.169491525423728,25.0,50.0,41.608108108108105,31.945121951219512,5907.3050847457625,4025.4745762711855,170.89830508474577,26.90909090909091,30.03846153846154,33.78787878787879,348531.0,237503.0,10083.0,1288.0,45.0144147872924,184.3967391304348,7.828416149068323
convnet_L8_F128_K1x1_4_K6x6_4_W50,8,5118346,5455232522,ConvNet,50,1832.8474576271187,214.0,0.0,7.9576271186440675,90.6271186440678,12.559322033898304,25.0,50.0,42.125,32.207317073170735,6083.847457627118,4194.610169491525,158.05084745762713,26.928571428571427,30.33333333333333,34.17948717948718,358947.0,247482.0,9325.0,860.0,69.71428394317621,287.76976744186044,10.843023255813954
convnet_L8_F128_K1x1_4_K6x6_4_W60,8,6423946,7989409802,ConvNet,60,1840.0169491525423,214.0,0.0,6.169491525423729,88.57627118644068,13.576271186440678,25.0,50.0,42.2,32.385416666666664,6264.389830508475,4312.949152542373,146.01694915254237,27.0,30.5,34.46875,369599.0,254464.0,8615.0,610.0,97.7993464469909,417.1540983606557,14.12295081967213
convnet_L8_F128_K1x1_4_K6x6_4_W70,8,7985546,11005814282,ConvNet,70,1847.135593220339,214.0,0.0,5.084745762711864,91.45762711864408,11.694915254237287,25.0,50.0,42.75,32.5,6296.389830508475,4382.101694915255,137.67796610169492,27.0625,30.666666666666668,34.578947368421055,371487.0,258544.0,8123.0,460.0,129.8312973976135,562.0521739130435,17.658695652173915
convnet_L8_F128_K1x1_4_K6x6_4_W80,8,9803146,14504445962,ConvNet,80,1861.0,214.0,0.0,3.995762711864407,91.03389830508476,11.966101694915254,25.0,50.0,42.766666666666666,32.660714285714285,6432.813559322034,4529.745762711865,130.864406779661,27.483870967741936,30.928571428571427,34.705882352941174,379536.0,267255.0,7721.0,358.0,167.0002007484436,746.522346368715,21.56703910614525
convnet_L8_F128_K1x1_4_K6x6_4_W90,8,11876746,18485304842,ConvNet,90,1873.0,214.0,0.0,3.516949152542373,95.72881355932203,15.491525423728811,25.0,50.0,42.74,32.891304347826086,6550.016949152542,4561.9152542372885,136.22033898305085,27.375,31.0,34.964285714285715,386451.0,269153.0,8037.0,282.0,212.87728071212769,954.4432624113476,28.5
convnet_L8_F128_K1x1_4_K6x6_4_W100,8,14206346,22948390922,ConvNet,100,1882.0169491525423,214.0,0.0,3.169491525423729,97.84745762711864,15.610169491525424,25.0,50.0,43.23333333333333,33.25,6576.830508474576,4571.135593220339,126.49152542372882,27.366666666666667,31.25,35.18181818181818,388033.0,269697.0,7463.0,229.0,261.939091682434,1177.7161572052405,32.58951965065502
convnet_L8_F128_K1x1_4_K7x7_4_W30,8,3881354,2063531018,ConvNet,30,1821.1186440677968,214.0,0.0,11.52542372881356,76.52542372881356,8.76271186440678,25.0,50.0,41.16666666666666,31.859375,5576.203389830508,3740.5254237288136,172.71186440677965,27.0,30.0,33.42857142857143,328996.0,220691.0,10190.0,1869.0,30.6208848953247,118.079721776351,5.45211342964152
convnet_L8_F128_K1x1_4_K7x7_4_W40,8,4572554,4024360458,ConvNet,40,1829.0,214.0,0.0,8.48728813559322,87.30508474576271,10.677966101694915,25.0,50.0,41.26923076923077,31.94078947368421,5964.0,4067.457627118644,165.15254237288136,26.894736842105264,30.115384615384617,33.74193548387097,351876.0,239980.0,9744.0,1127.0,53.673269748687694,212.93700088731143,8.645962732919255
convnet_L8_F128_K1x1_4_K7x7_4_W50,8,5519754,6637810698,ConvNet,50,1834.7796610169487,214.0,0.0,7.11864406779661,88.91525423728814,10.677966101694915,25.0,50.0,41.72857142857143,32.296875,6124.593220338983,4271.440677966101,150.40677966101694,26.75,30.548387096774192,34.0,361351.0,252015.0,8874.0,740.0,80.86845874786371,340.56081081081084,11.991891891891893
convnet_L8_F128_K1x1_4_K7x7_4_W60,8,6722954,9903881738,ConvNet,60,1840.0,214.0,0.0,5.427966101694915,94.15254237288136,11.71186440677966,25.0,50.0,42.3235294117647,32.36904761904762,6339.28813559322,4421.830508474576,140.79661016949152,26.923076923076923,30.806451612903224,34.44827586206897,374018.0,260888.0,8307.0,512.0,116.7897677421569,509.546875,16.224609375
convnet_L8_F128_K1x1_4_K7x7_4_W70,8,8182154,13822573578,ConvNet,70,1851.0,214.0,0.0,3.9661016949152543,92.40677966101696,11.813559322033898,25.0,50.0,42.833333333333336,32.76,6472.406779661017,4582.28813559322,131.45762711864407,27.192307692307693,31.071428571428573,34.666666666666664,381872.0,270355.0,7756.0,376.0,159.07392740249628,719.0292553191489,20.627659574468087
convnet_L8_F128_K1x1_4_K7x7_4_W80,8,9897354,18393886218,ConvNet,80,1858.71186440678,214.0,0.0,3.665254237288136,95.42372881355932,10.542372881355933,25.0,50.0,43.07575757575758,32.973958333333336,6553.203389830508,4671.6949152542375,130.84745762711864,27.45945945945946,31.11764705882353,34.94444444444444,386639.0,275630.0,7720.0,293.0,204.9907255172729,940.716723549488,26.3481228668942
convnet_L8_F128_K1x1_4_K7x7_4_W90,8,11868554,23617819658,ConvNet,90,1870.033898305085,214.0,0.0,2.9110169491525424,95.8135593220339,12.35593220338983,25.0,50.0,42.96153846153846,33.13636363636363,6547.881355932203,4645.8983050847455,134.96610169491527,27.5,31.457142857142856,35.03333333333333,386325.0,274108.0,7963.0,228.0,262.8482723236084,1202.2280701754387,34.925438596491226
convnet_L8_F128_K1x1_4_K7x7_4_W100,8,14095754,29494373898,ConvNet,100,1888.0,214.0,0.0,2.4533898305084745,97.94915254237289,12.64406779661017,25.0,50.0,43.53125,33.26973684210526,6650.254237288135,4749.220338983051,125.0677966101695,27.75,31.324324324324323,35.5,392365.0,280204.0,7379.0,184.0,326.6624855995178,1522.8478260869565,40.10326086956522
convnet_L8_F128_K2x2_4_K3x3_4_W40,8,3497482,1574576138,ConvNet,40,1824.8474576271187,214.0,0.0,11.927966101694915,80.20338983050847,36.83050847457627,25.0,50.0,40.34615384615385,31.41981132075472,5972.4915254237285,3461.677966101695,212.66101694915253,27.066666666666663,30.0,32.97142857142857,352377.0,204239.0,12547.0,2880.0,20.3546810150146,70.91631944444444,4.356597222222222
convnet_L8_F128_K2x2_4_K3x3_4_W50,8,4803082,2358903818,ConvNet,50,1835.2203389830509,214.0,0.0,11.186440677966102,80.01694915254237,32.28813559322034,25.0,50.0,39.94827586206897,31.32547169811321,5951.966101694915,3586.406779661017,188.35593220338984,26.96153846153846,30.0,32.774193548387096,351166.0,211598.0,11113.0,2046.0,28.1817293167114,103.42033235581624,5.4315738025415445
convnet_L8_F128_K2x2_4_K3x3_4_W60,8,6364682,3301285898,ConvNet,60,1842.0,214.0,0.0,10.25,85.96610169491525,32.983050847457626,25.0,50.0,39.65151515151515,31.01136363636364,5901.135593220339,3563.813559322034,168.71186440677965,26.47826086956522,29.90322580645161,32.57692307692308,348167.0,210265.0,9954.0,1503.0,39.5435905456542,139.89687292082502,6.622754491017964
convnet_L8_F128_K2x2_4_K3x3_4_W70,8,8182282,4401722378,ConvNet,70,1853.0,214.0,0.0,8.542372881355933,86.28813559322033,41.61016949152543,25.0,50.0,40.07142857142857,31.40625,6289.322033898305,3722.35593220339,162.38983050847455,26.5,29.95652173913044,32.857142857142854,371070.0,219619.0,9581.0,1145.0,52.7532410621643,191.80698689956333,8.36768558951965
convnet_L8_F128_K2x2_4_K3x3_4_W80,8,10255882,5660213258,ConvNet,80,1865.0,214.0,0.0,7.283898305084746,89.2542372881356,42.61016949152543,25.0,50.0,40.14516129032258,31.50520833333333,6339.372881355932,3767.508474576271,149.0677966101695,26.84375,30.0,33.26923076923077,374023.0,222283.0,8795.0,900.0,66.12843751907339,246.98111111111112,9.772222222222222
convnet_L8_F128_K2x2_4_K3x3_4_W90,8,12585482,7076758538,ConvNet,90,1877.033898305085,214.0,0.0,6.809322033898305,86.35593220338983,43.54237288135593,25.0,50.0,40.672413793103445,31.668478260869566,6389.28813559322,3806.101694915254,150.45762711864407,26.928571428571427,30.20833333333333,33.17948717948718,376968.0,224560.0,8877.0,782.0,77.0056867599487,287.1611253196931,11.351662404092073
convnet_L8_F128_K2x2_4_K3x3_4_W100,8,15171082,8651358218,ConvNet,100,1895.0,214.0,0.0,5.533898305084746,91.79661016949152,44.559322033898304,25.0,50.0,41.1578947368421,32.06666666666667,6566.338983050848,3948.2203389830506,134.83050847457628,27.73333333333333,30.764705882352946,33.57575757575758,387414.0,232945.0,7955.0,628.0,94.886770248413,370.9315286624204,12.6671974522293
convnet_L8_F128_K2x2_4_K4x4_4_W20,8,2906634,1159110666,ConvNet,20,1819.0,214.0,0.0,10.754237288135592,89.62711864406779,17.508474576271187,25.0,50.0,40.875,31.86309523809524,5885.847457627118,3721.5254237288136,274.96610169491527,26.97777777777777,30.33333333333333,33.57142857142857,347265.0,219570.0,16223.0,3089.0,21.5574073791503,71.08125606992554,5.251861443832956
convnet_L8_F128_K2x2_4_K4x4_4_W30,8,3956234,2037287946,ConvNet,30,1824.8474576271187,214.0,0.0,9.546610169491526,88.0,18.0,25.0,50.0,40.39655172413793,31.407608695652176,5783.35593220339,3699.9830508474574,205.3728813559322,26.68,29.964285714285715,32.97142857142857,341218.0,218299.0,12117.0,1810.0,33.89468193054191,120.607182320442,6.694475138121547
convnet_L8_F128_K2x2_4_K4x4_4_W40,8,5261834,3165270026,ConvNet,40,1829.5762711864409,214.0,0.0,9.186440677966102,87.86440677966101,18.491525423728813,25.0,50.0,40.24285714285714,31.32386363636364,5686.4915254237285,3615.152542372881,169.8135593220339,26.15625,29.84375,32.875,335503.0,213294.0,10019.0,1198.0,48.7987971305847,178.04173622704508,8.363105175292153
