model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F416_K2x2_W40_DWS,convnet_L5_F416_K2x2_W40_DWS.trt,1260,66.06619143486023,5.4193315505981445,9.5367431640625e-07,60.14539670944214,0.046978180749075754
convnet_L5_F416_K2x2_W45_DWS,convnet_L5_F416_K2x2_W45_DWS.trt,977,65.4939923286438,5.027280807495117,9.5367431640625e-07,60.150328159332275,0.0608252344258366
convnet_L5_F416_K2x2_W50_DWS,convnet_L5_F416_K2x2_W50_DWS.trt,909,66.05950927734375,5.543094158172607,7.152557373046875e-07,60.11167001724243,0.06532138461458145
convnet_L5_F416_K2x2_W55_DWS,convnet_L5_F416_K2x2_W55_DWS.trt,722,66.2068510055542,5.780461549758911,7.152557373046875e-07,60.183300733566284,0.08251569839065424
convnet_L5_F416_K2x2_W60_DWS,convnet_L5_F416_K2x2_W60_DWS.trt,687,65.78345131874084,5.153427600860596,9.5367431640625e-07,60.14415001869202,0.0867182469263868
convnet_L5_F416_K2x2_W65_DWS,convnet_L5_F416_K2x2_W65_DWS.trt,613,66.25697445869446,5.699946880340576,7.152557373046875e-07,60.10682725906372,0.09719635884096728
convnet_L5_F416_K2x2_W70_DWS,convnet_L5_F416_K2x2_W70_DWS.trt,546,65.83898949623108,5.163374185562134,7.152557373046875e-07,60.17396330833435,0.10931976854582846
convnet_L5_F416_K2x2_W75_DWS,convnet_L5_F416_K2x2_W75_DWS.trt,444,66.03488421440125,5.220982313156128,7.152557373046875e-07,60.17651700973511,0.13457148622822118
convnet_L5_F416_K2x2_W80_DWS,convnet_L5_F416_K2x2_W80_DWS.trt,399,65.68657946586609,5.220860242843628,7.152557373046875e-07,60.16111922264099,0.14979370793603117
convnet_L5_F416_K2x2_W85_DWS,convnet_L5_F416_K2x2_W85_DWS.trt,395,65.81729245185852,5.305524110794067,4.76837158203125e-07,60.1813063621521,0.1513876890834374
convnet_L5_F416_K2x2_W90_DWS,convnet_L5_F416_K2x2_W90_DWS.trt,359,68.01963329315186,7.407013893127441,4.76837158203125e-07,60.2309455871582,0.16673272167407702
convnet_L5_F416_K2x2_W95_DWS,convnet_L5_F416_K2x2_W95_DWS.trt,324,66.2091109752655,5.591058254241943,4.76837158203125e-07,60.205118894577026,0.18476782389629035
convnet_L5_F416_K3x3_W100_DWS,convnet_L5_F416_K3x3_W100_DWS.trt,399,65.92921257019043,5.345306873321533,4.76837158203125e-07,60.14211845397949,0.14977116692335085
convnet_L5_F416_K3x3_W40_DWS,convnet_L5_F416_K3x3_W40_DWS.trt,1949,65.77747416496277,5.360241174697876,7.152557373046875e-07,60.130303144454956,0.03025061512923106
convnet_L5_F416_K3x3_W45_DWS,convnet_L5_F416_K3x3_W45_DWS.trt,1768,65.91974472999573,5.426394701004028,4.76837158203125e-07,60.1266655921936,0.03334878229987028
convnet_L5_F416_K3x3_W50_DWS,convnet_L5_F416_K3x3_W50_DWS.trt,1320,66.09010076522827,5.535452365875244,7.152557373046875e-07,60.140172719955444,0.0448323262460304
convnet_L5_F416_K3x3_W55_DWS,convnet_L5_F416_K3x3_W55_DWS.trt,1042,65.41554474830627,4.993600130081177,4.76837158203125e-07,60.14019823074341,0.05696814165463145
convnet_L5_F416_K3x3_W60_DWS,convnet_L5_F416_K3x3_W60_DWS.trt,946,66.03332281112671,5.486863136291504,4.76837158203125e-07,60.15247988700867,0.06280037943454927
convnet_L5_F416_K3x3_W65_DWS,convnet_L5_F416_K3x3_W65_DWS.trt,884,66.28995680809021,5.6116719245910645,7.152557373046875e-07,60.15807843208313,0.06725817703014046
convnet_L5_F416_K3x3_W70_DWS,convnet_L5_F416_K3x3_W70_DWS.trt,713,65.5324375629425,5.08043360710144,4.76837158203125e-07,60.17848801612854,0.08358892919639384
convnet_L5_F416_K3x3_W75_DWS,convnet_L5_F416_K3x3_W75_DWS.trt,629,65.5148856639862,5.072058200836182,4.76837158203125e-07,60.17743730545044,0.09480363992894207
