model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F128_K5x5_3_K6x6_3_W100,convnet_L6_F128_K5x5_3_K6x6_3_W100.trt,259,65.57992959022522,5.041890382766724,7.152557373046875e-07,60.152650117874146,0.2311283474263077
convnet_L6_F128_K5x5_3_K6x6_3_W30,convnet_L6_F128_K5x5_3_K6x6_3_W30.trt,3654,65.73684072494507,5.429267168045044,9.5367431640625e-07,60.10775566101074,0.016085209191400104
convnet_L6_F128_K5x5_3_K6x6_3_W40,convnet_L6_F128_K5x5_3_K6x6_3_W40.trt,1856,65.71909046173096,5.336883783340454,7.152557373046875e-07,60.12986087799072,0.03176504938766874
convnet_L6_F128_K5x5_3_K6x6_3_W50,convnet_L6_F128_K5x5_3_K6x6_3_W50.trt,1146,66.09945559501648,5.4489710330963135,7.152557373046875e-07,60.11658501625061,0.05173349380493164
convnet_L6_F128_K5x5_3_K6x6_3_W60,convnet_L6_F128_K5x5_3_K6x6_3_W60.trt,791,66.25777840614319,5.392848968505859,4.76837158203125e-07,60.11435890197754,0.07518940839996531
convnet_L6_F128_K5x5_3_K6x6_3_W70,convnet_L6_F128_K5x5_3_K6x6_3_W70.trt,556,66.04313039779663,5.460547924041748,4.76837158203125e-07,60.19724988937378,0.10744175121938582
convnet_L6_F128_K5x5_3_K6x6_3_W80,convnet_L6_F128_K5x5_3_K6x6_3_W80.trt,425,66.01034379005432,5.459386587142944,7.152557373046875e-07,60.12338995933533,0.1405158446816837
convnet_L6_F128_K5x5_3_K6x6_3_W90,convnet_L6_F128_K5x5_3_K6x6_3_W90.trt,326,66.29592061042786,5.493579149246216,7.152557373046875e-07,60.22598385810852,0.1836762801269812
convnet_L6_F128_K5x5_3_K7x7_3_W100,convnet_L6_F128_K5x5_3_K7x7_3_W100.trt,220,66.33631372451782,5.628813982009888,7.152557373046875e-07,60.15033411979675,0.2722072861411355
convnet_L6_F128_K5x5_3_K7x7_3_W30,convnet_L6_F128_K5x5_3_K7x7_3_W30.trt,3650,65.70591378211975,5.412124872207642,7.152557373046875e-07,60.11753487586975,0.016112124038069216
convnet_L6_F128_K5x5_3_K7x7_3_W40,convnet_L6_F128_K5x5_3_K7x7_3_W40.trt,1688,65.65954041481018,5.29985499382019,7.152557373046875e-07,60.12854266166687,0.03493739403254613
convnet_L6_F128_K5x5_3_K7x7_3_W50,convnet_L6_F128_K5x5_3_K7x7_3_W50.trt,1050,65.7589180469513,5.322949171066284,9.5367431640625e-07,60.14050221443176,0.05653637204851423
convnet_L6_F128_K5x5_3_K7x7_3_W60,convnet_L6_F128_K5x5_3_K7x7_3_W60.trt,694,66.03155517578125,5.388171672821045,7.152557373046875e-07,60.18257403373718,0.08589797198600659
convnet_L6_F128_K5x5_3_K7x7_3_W70,convnet_L6_F128_K5x5_3_K7x7_3_W70.trt,486,66.07192039489746,5.37665581703186,7.152557373046875e-07,60.17303276062012,0.12289462854832779
convnet_L6_F128_K5x5_3_K7x7_3_W80,convnet_L6_F128_K5x5_3_K7x7_3_W80.trt,360,66.73004961013794,5.475844860076904,4.76837158203125e-07,60.274508476257324,0.1664086355103387
convnet_L6_F128_K5x5_3_K7x7_3_W90,convnet_L6_F128_K5x5_3_K7x7_3_W90.trt,278,66.22248363494873,5.396983623504639,7.152557373046875e-07,60.11714148521423,0.21514040446109908
convnet_L6_F128_K6x6_3_K7x7_3_W100,convnet_L6_F128_K6x6_3_K7x7_3_W100.trt,201,66.82124090194702,5.529288291931152,7.152557373046875e-07,60.35868859291077,0.2990117796617954
convnet_L6_F128_K6x6_3_K7x7_3_W30,convnet_L6_F128_K6x6_3_K7x7_3_W30.trt,3300,65.64476656913757,5.352020502090454,9.5367431640625e-07,60.107763051986694,0.01780437895745942
convnet_L6_F128_K6x6_3_K7x7_3_W40,convnet_L6_F128_K6x6_3_K7x7_3_W40.trt,1565,66.01287078857422,5.427600622177124,4.76837158203125e-07,60.12626361846924,0.037682392498174795
convnet_L6_F128_K6x6_3_K7x7_3_W50,convnet_L6_F128_K6x6_3_K7x7_3_W50.trt,956,66.03999066352844,5.353614330291748,7.152557373046875e-07,60.13088893890381,0.062144164510351846
convnet_L6_F128_K6x6_3_K7x7_3_W60,convnet_L6_F128_K6x6_3_K7x7_3_W60.trt,627,65.96022868156433,5.3869547843933105,7.152557373046875e-07,60.12238430976868,0.09504673317478794
convnet_L6_F128_K6x6_3_K7x7_3_W70,convnet_L6_F128_K6x6_3_K7x7_3_W70.trt,436,66.21927213668823,5.3280930519104,7.152557373046875e-07,60.11513376235962,0.13693933421318685
convnet_L6_F128_K6x6_3_K7x7_3_W80,convnet_L6_F128_K6x6_3_K7x7_3_W80.trt,326,66.12106966972351,5.436456203460693,9.5367431640625e-07,60.21656775474548,0.18368142879813726
convnet_L6_F128_K6x6_3_K7x7_3_W90,convnet_L6_F128_K6x6_3_K7x7_3_W90.trt,254,66.38928270339966,5.441153526306152,4.76837158203125e-07,60.15153098106384,0.23569626977124553
convnet_L6_F192_K1x1_3_K2x2_3_W100,convnet_L6_F192_K1x1_3_K2x2_3_W100.trt,540,67.14364337921143,5.125884771347046,7.152557373046875e-07,60.1758131980896,0.11048117213779025
convnet_L6_F192_K1x1_3_K2x2_3_W40,convnet_L6_F192_K1x1_3_K2x2_3_W40.trt,2412,67.48484992980957,5.381467819213867,7.152557373046875e-07,60.147099018096924,0.02458951504867073
convnet_L6_F192_K1x1_3_K2x2_3_W50,convnet_L6_F192_K1x1_3_K2x2_3_W50.trt,1948,67.46735072135925,5.35715913772583,9.5367431640625e-07,60.15849018096924,0.030489414746756427
convnet_L6_F192_K1x1_3_K2x2_3_W60,convnet_L6_F192_K1x1_3_K2x2_3_W60.trt,1286,66.7823052406311,4.928751707077026,1.1920928955078125e-06,60.151832818984985,0.046147162769667655
convnet_L6_F192_K1x1_3_K2x2_3_W70,convnet_L6_F192_K1x1_3_K2x2_3_W70.trt,1015,67.81930017471313,5.417848587036133,7.152557373046875e-07,60.13748002052307,0.058509133719458366
convnet_L6_F192_K1x1_3_K2x2_3_W80,convnet_L6_F192_K1x1_3_K2x2_3_W80.trt,888,67.7275755405426,5.533313274383545,7.152557373046875e-07,60.18590712547302,0.06692915510486912
convnet_L6_F192_K1x1_3_K2x2_3_W90,convnet_L6_F192_K1x1_3_K2x2_3_W90.trt,703,66.92010855674744,4.9769792556762695,4.76837158203125e-07,60.1680109500885,0.08477167011494317
convnet_L6_F192_K1x1_3_K3x3_3_W100,convnet_L6_F192_K1x1_3_K3x3_3_W100.trt,474,67.98780107498169,5.655467748641968,7.152557373046875e-07,60.22343826293945,0.12606410135196733
convnet_L6_F192_K1x1_3_K3x3_3_W30,convnet_L6_F192_K1x1_3_K3x3_3_W30.trt,3359,67.49133706092834,5.384712219238281,4.76837158203125e-07,60.13420820236206,0.017674174824084652
convnet_L6_F192_K1x1_3_K3x3_3_W40,convnet_L6_F192_K1x1_3_K3x3_3_W40.trt,2196,67.51530265808105,5.353710412979126,7.152557373046875e-07,60.153213024139404,0.027046944057138023
convnet_L6_F192_K1x1_3_K3x3_3_W50,convnet_L6_F192_K1x1_3_K3x3_3_W50.trt,1532,67.69230031967163,5.459629058837891,4.76837158203125e-07,60.12656283378601,0.03867518061446148
convnet_L6_F192_K1x1_3_K3x3_3_W60,convnet_L6_F192_K1x1_3_K3x3_3_W60.trt,1157,67.56263041496277,5.361504554748535,9.5367431640625e-07,60.14500570297241,0.051260573964955584
convnet_L6_F192_K1x1_3_K3x3_3_W70,convnet_L6_F192_K1x1_3_K3x3_3_W70.trt,906,68.10378837585449,5.609904527664185,7.152557373046875e-07,60.186046838760376,0.06562168445545054
convnet_L6_F192_K1x1_3_K3x3_3_W80,convnet_L6_F192_K1x1_3_K3x3_3_W80.trt,683,67.24947476387024,5.107397794723511,4.76837158203125e-07,60.14779019355774,0.08719834192256452
convnet_L6_F192_K1x1_3_K3x3_3_W90,convnet_L6_F192_K1x1_3_K3x3_3_W90.trt,610,67.34479212760925,5.064305782318115,7.152557373046875e-07,60.21902537345886,0.09786681386291003
convnet_L6_F192_K1x1_3_K4x4_3_W100,convnet_L6_F192_K1x1_3_K4x4_3_W100.trt,261,67.353511095047,5.047287940979004,9.5367431640625e-07,60.33565807342529,0.22999228371514213
