Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_AO,Avrg_THERMAL,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L3_F640_K2x2_W90,3,66012810,31304309770,ConvNet,90,2245.135593220339,363.0,0.0,2.8220338983050848,96.32203389830508,25.67796610169492,25.0,50.0,6635.559322033899,4405.728813559322,142.3050847457627,41.5,32.089285714285715,26.83870967741936,30.52173913043478,34.27586206896552,391498.0,259938.0,8396.0,133.0,451.70291900634766,1954.421052631579,63.12781954887218
convnet_L3_F640_K2x2_W95,3,72508810,34596831370,ConvNet,95,2300.4576271186443,365.0,0.0,1.8093220338983047,98.35593220338984,25.88135593220339,25.0,50.0,6685.084745762712,4490.966101694915,122.94915254237289,42.14705882352941,32.266666666666666,27.125,30.620689655172413,34.34285714285714,394420.0,264967.0,7254.0,120.0,500.000262260437,2208.0583333333334,60.45
convnet_L3_F640_K2x2_W100,3,79324810,38053992970,ConvNet,100,2359.983050847457,361.96610169491527,0.0,1.978813559322034,97.03389830508476,31.93220338983051,25.0,50.0,6663.338983050848,4262.033898305085,157.6271186440678,40.75714285714286,31.797619047619047,26.79310344827586,30.44,34.0,393137.0,251460.0,9300.0,110.0,549.6484041213989,2286.0,84.54545454545455
convnet_L3_F640_K3x3_W40,3,17632010,11837440010,ConvNet,40,1809.0,366.0,0.0,4.245614035087719,94.24561403508773,56.68421052631579,25.0,50.0,7755.0526315789475,4845.017543859649,147.75438596491227,42.23333333333333,33.5125,27.83333333333333,31.695652173913043,35.351351351351354,442038.0,276166.0,8422.0,645.0,93.01501750946039,428.1643410852713,13.057364341085272
convnet_L3_F640_K3x3_W45,3,20352010,14981760010,ConvNet,45,1819.0,366.0,0.0,3.655172413793104,93.05172413793105,56.46551724137931,25.0,50.0,7244.827586206897,4465.672413793103,124.82758620689656,42.16666666666666,33.34090909090909,28.071428571428573,31.642857142857142,34.78378378378378,420200.0,259009.0,7240.0,532.0,112.6089215278625,486.859022556391,13.609022556390977
convnet_L3_F640_K3x3_W50,3,23392010,18496000010,ConvNet,50,1831.0,366.0,0.0,3.0889830508474576,95.61016949152544,55.40677966101695,25.0,50.0,7512.847457627118,4651.050847457627,145.84745762711864,42.56060606060606,33.354651162790695,28.0,31.62962962962963,35.333333333333336,443258.0,274412.0,8605.0,361.0,165.7773804664611,760.1440443213296,23.83656509695291
convnet_L3_F640_K3x3_W55,3,26752010,22380160010,ConvNet,55,1845.0,366.0,0.0,2.597457627118644,96.55932203389833,56.983050847457626,25.0,50.0,7716.406779661017,4847.966101694915,145.57627118644066,43.189655172413794,33.80434782608695,28.51428571428572,31.933333333333334,35.55555555555556,455268.0,286030.0,8589.0,348.0,171.62106513977048,821.9252873563219,24.68103448275862
convnet_L3_F640_K3x3_W60,3,30432010,26634240010,ConvNet,60,1861.033898305085,366.0,0.0,2.8347457627118646,93.66101694915254,52.35593220338984,25.0,50.0,7582.576271186441,4857.4915254237285,133.59322033898306,43.435483870967744,33.872093023255815,28.63636363636364,32.24390243902439,35.86666666666667,447372.0,286592.0,7882.0,315.0,189.29540395736691,909.815873015873,25.022222222222222
convnet_L3_F640_K3x3_W65,3,34432010,31258240010,ConvNet,65,1884.0169491525423,366.0,0.0,2.8220338983050848,94.864406779661,55.57627118644068,25.0,50.0,7505.542372881356,4622.525423728814,145.5593220338983,42.62820512820513,33.40243902439025,28.387096774193548,31.67567567567568,35.09375,442827.0,272729.0,8588.0,223.0,268.3212685585022,1223.0,38.511210762331835
convnet_L3_F640_K3x3_W70,3,38752010,36252160010,ConvNet,70,1897.9661016949156,366.0,0.0,1.944915254237288,96.91525423728814,51.898305084745765,25.0,50.0,7655.677966101695,4927.983050847458,125.61016949152544,43.27777777777778,33.869791666666664,28.56,32.208333333333336,35.628571428571426,451685.0,290751.0,7411.0,227.0,264.57360029220575,1280.84140969163,32.647577092511014
convnet_L3_F640_K3x3_W75,3,43392010,41616000010,ConvNet,75,1915.5762711864409,366.0,0.0,2.665254237288136,95.89830508474576,51.49152542372882,25.0,50.0,7609.033898305085,4853.64406779661,133.67796610169492,42.85714285714285,33.794444444444444,28.61764705882353,32.2962962962963,35.291666666666664,448933.0,286365.0,7887.0,203.0,295.2324414253235,1410.665024630542,38.85221674876847
convnet_L3_F640_K3x3_W80,3,48352010,47349760010,ConvNet,80,1955.0169491525423,366.0,0.0,2.8686440677966103,96.69491525423727,55.33898305084746,25.0,50.0,7823.677966101695,4984.627118644068,128.89830508474577,43.72222222222222,33.95555555555556,28.653846153846157,32.36666666666667,35.689655172413794,461597.0,294093.0,7605.0,198.0,304.0525865554809,1485.3181818181818,38.40909090909091
convnet_L3_F640_K4x4_W30,3,20109450,13886215690,ConvNet,30,1765.0169491525423,366.0,0.0,3.135593220338983,94.42372881355932,15.610169491525424,25.0,50.0,6724.322033898305,4654.372881355932,128.5084745762712,44.10714285714285,34.0,28.4,32.07692307692308,35.79545454545455,396735.0,274608.0,7582.0,384.0,156.3003420829773,715.125,19.744791666666668
convnet_L3_F640_K4x4_W35,3,22381450,18486961290,ConvNet,35,1776.0,366.0,0.0,2.440677966101695,97.28813559322032,16.084745762711865,25.0,50.0,6859.016949152542,4791.64406779661,123.49152542372882,43.31818181818182,33.5,27.95833333333333,31.88235294117647,35.63636363636363,404682.0,282707.0,7286.0,289.0,207.60821342468262,978.2249134948097,25.21107266435986
convnet_L3_F640_K4x4_W40,3,24973450,23745018890,ConvNet,40,1785.0,366.0,0.0,1.9830508474576272,96.45762711864408,15.033898305084746,25.0,50.0,6761.372881355932,4727.576271186441,125.01694915254237,43.23076923076923,33.166666666666664,27.857142857142858,31.51428571428572,35.44444444444444,398921.0,278927.0,7376.0,231.0,259.8729705810547,1207.4761904761904,31.93073593073593
convnet_L3_F640_K4x4_W45,3,27885450,29660388490,ConvNet,45,1800.0169491525423,366.0,0.0,2.5,95.7457627118644,13.627118644067796,25.0,50.0,6620.847457627118,4621.372881355932,132.28813559322035,43.35714285714285,33.07692307692308,27.789473684210527,31.142857142857142,35.46875,390630.0,272661.0,7805.0,188.0,318.3956813812256,1450.3244680851064,41.515957446808514
convnet_L3_F640_K4x4_W50,3,31117450,36233070090,ConvNet,50,1812.2542372881355,366.0,0.0,2.830508474576271,98.16949152542372,13.66101694915254,25.0,50.0,6711.966101694915,4680.661016949152,156.20338983050848,43.06666666666667,33.226190476190474,27.807692307692307,31.166666666666668,35.55555555555556,396006.0,276159.0,9216.0,154.0,389.8362016677856,1793.2402597402597,59.84415584415584
convnet_L3_F640_K4x4_W55,3,34669450,43463063690,ConvNet,55,1825.864406779661,366.0,0.0,1.673728813559322,98.72881355932203,10.88135593220339,25.0,50.0,6557.813559322034,4628.067796610169,123.76271186440678,42.9,33.05769230769231,27.580645161290324,31.130434782608692,34.96969696969697,386911.0,273056.0,7302.0,130.0,462.03646421432495,2100.4307692307693,56.16923076923077
convnet_L3_F672_K1x1_W100,3,76413130,10076621194,ConvNet,100,2338.0169491525426,368.0,0.0,3.3389830508474576,96.59322033898304,33.389830508474574,25.0,50.0,5703.9152542372885,3319.5593220338983,134.42372881355934,39.3,30.76530612244898,26.647058823529413,29.655172413793103,32.214285714285715,336531.0,195854.0,7931.0,255.0,234.89476442337028,768.0549019607843,31.101960784313725
convnet_L3_F672_K2x2_W45,3,23218282,10008986410,ConvNet,45,2025.0677966101696,369.0,0.0,4.135593220338983,94.52542372881356,24.93220338983051,25.0,50.0,6125.3050847457625,3877.322033898305,145.5593220338983,40.58,31.453488372093023,27.0,30.0,33.064516129032256,361393.0,228762.0,8588.0,343.0,174.4235920906066,666.9446064139942,25.037900874635568
convnet_L3_F672_K2x2_W50,3,27015082,12004903690,ConvNet,50,2042.2711864406776,369.0,0.0,3.694915254237288,92.83050847457628,29.10169491525424,25.0,50.0,6457.9152542372885,4139.881355932203,132.59322033898306,40.871428571428574,31.709183673469383,26.72972972972973,30.30434782608696,33.333333333333336,381017.0,244253.0,7823.0,321.0,185.3074288368225,760.9127725856698,24.370716510903428
convnet_L3_F672_K2x2_W55,3,31147882,14182294570,ConvNet,55,2059.93220338983,369.0,0.0,3.7542372881355934,97.2542372881356,20.71186440677966,25.0,50.0,5846.067796610169,3662.169491525424,153.45762711864407,40.310810810810814,31.88020833333333,26.81081081081081,30.57894736842105,32.75,344918.0,216068.0,9054.0,295.0,202.8150010108947,732.4338983050848,30.691525423728812
convnet_L3_F672_K2x2_W60,3,35616682,16541159050,ConvNet,60,2080.0,369.0,0.0,2.905172413793104,96.1206896551724,23.36206896551724,25.0,50.0,6531.96551724138,4363.689655172414,122.55172413793105,41.41176470588236,31.885416666666668,26.692307692307693,30.53125,33.58064516129032,378854.0,253094.0,7108.0,246.0,243.60449552536008,1028.8373983739837,28.89430894308943
convnet_L3_F672_K2x2_W65,3,40421482,19081497130,ConvNet,65,2096.0,369.0,0.0,2.5,96.57627118644068,24.25423728813559,25.0,50.0,6489.6949152542375,4324.542372881356,123.1864406779661,41.274193548387096,31.95833333333333,26.852941176470587,30.393939393939394,33.666666666666664,382892.0,255148.0,7268.0,217.0,276.5702056884765,1175.7972350230414,33.49308755760369
convnet_L3_F672_K2x2_W70,3,45562282,21803308810,ConvNet,70,2117.0,369.0,0.0,2.199152542372881,98.1864406779661,24.305084745762716,25.0,50.0,6605.135593220339,4420.8983050847455,122.42372881355932,41.31481481481482,32.11585365853659,26.806451612903224,30.608695652173918,33.729729729729726,389703.0,260833.0,7223.0,190.0,316.288731098175,1372.8052631578948,38.01578947368421
convnet_L3_F672_K2x2_W75,3,51039082,24706594090,ConvNet,75,2140.0508474576272,369.0,0.0,2.1610169491525424,96.98305084745763,24.45762711864407,25.0,50.0,6573.779661016949,4365.220338983051,138.28813559322035,41.74,32.244565217391305,27.147058823529413,30.90322580645161,33.717948717948715,387853.0,257548.0,8159.0,167.0,358.19979190826416,1542.2035928143712,48.8562874251497
convnet_L3_F672_K2x2_W80,3,56851882,27791352970,ConvNet,80,2167.0,369.0,0.0,2.0889830508474576,97.50847457627118,25.15254237288136,25.0,50.0,6674.8983050847455,4466.796610169492,126.57627118644068,41.86363636363637,32.41111111111111,27.40625,30.90909090909091,34.078947368421055,393819.0,263541.0,7468.0,151.0,399.14937973022455,1745.3046357615895,49.45695364238411
convnet_L3_F672_K2x2_W85,3,63000682,31057585450,ConvNet,85,2215.135593220339,369.0,0.0,2.76271186440678,98.69491525423727,25.389830508474574,25.0,50.0,6677.745762711865,4444.152542372882,127.59322033898304,41.92424242424242,32.494565217391305,27.346153846153847,31.027027027027028,34.138888888888886,393987.0,262205.0,7528.0,135.0,446.9717240333557,1942.2592592592594,55.762962962962966
convnet_L3_F672_K2x2_W90,3,69485482,34505291530,ConvNet,90,2273.1186440677966,370.0,0.0,2.4279661016949152,97.91525423728814,25.728813559322035,25.0,50.0,6676.186440677966,4444.779661016949,126.8135593220339,41.46969696969697,32.421052631578945,27.058823529411764,31.029411764705884,34.172413793103445,393895.0,262242.0,7482.0,122.0,493.80794525146484,2149.5245901639346,61.32786885245902
convnet_L3_F672_K2x2_W95,3,76306282,38134471210,ConvNet,95,2334.9491525423728,370.0,0.0,2.3008474576271185,96.76271186440678,27.322033898305083,25.0,50.0,6772.8983050847455,4481.966101694915,137.11864406779662,41.98484848484848,32.53191489361702,27.53125,31.0625,34.2962962962963,399601.0,264436.0,8090.0,110.0,550.1978611946106,2403.9636363636364,73.54545454545455
convnet_L3_F672_K2x2_W100,3,83463082,41945124490,ConvNet,100,2398.677966101695,369.0,0.0,2.6864406779661016,99.0,21.64406779661017,25.0,50.0,6539.084745762712,4395.101694915255,126.83050847457628,40.75806451612903,31.857954545454547,26.52777777777778,30.387096774193548,33.68,385806.0,259311.0,7483.0,104.0,580.1669096946716,2493.375,71.95192307692308
convnet_L3_F672_K3x3_W40,3,18900682,13048627210,ConvNet,40,1813.7627118644068,372.0,0.0,3.457627118644068,95.72881355932203,55.49152542372882,25.0,50.0,7521.559322033899,4656.389830508475,151.11864406779662,42.76470588235294,33.23913043478261,28.444444444444443,32.04,34.8125,443772.0,274727.0,8916.0,588.0,101.6180634498596,467.22278911564626,15.16326530612245
convnet_L3_F672_K3x3_W45,3,21756682,16514668810,ConvNet,45,1827.396551724138,372.0,0.0,3.8706896551724137,93.96551724137932,55.22413793103448,25.0,50.0,7697.982758620689,4835.551724137931,138.72413793103448,43.12857142857143,33.57608695652174,28.6,32.15151515151515,35.36363636363637,446483.0,280462.0,8046.0,485.0,124.4026231765747,578.2721649484536,16.589690721649486
convnet_L3_F672_K3x3_W50,3,24948682,20388480010,ConvNet,50,1842.033898305085,372.0,0.0,2.504237288135593,95.0677966101695,55.28813559322034,25.0,50.0,7438.033898305085,4620.152542372882,138.6271186440678,42.8421052631579,33.34444444444444,28.64516129032258,31.742857142857144,35.241379310344826,438844.0,272589.0,8179.0,329.0,184.3247151374817,828.5379939209727,24.86018237082067
convnet_L3_F672_K3x3_W55,3,28476682,24670060810,ConvNet,55,1854.949152542373,372.0,0.0,3.3771186440677967,94.50847457627118,56.28813559322034,25.0,50.0,7615.508474576271,4759.881355932203,133.4915254237288,43.03846153846154,33.75595238095238,28.580645161290324,32.21875,35.34615384615385,449315.0,280833.0,7876.0,318.0,188.8015818595886,883.122641509434,24.767295597484278
convnet_L3_F672_K3x3_W60,3,32340682,29359411210,ConvNet,60,1874.0,372.0,0.0,3.1059322033898304,97.35593220338984,57.23728813559322,25.0,50.0,7762.932203389831,4862.440677966101,127.45762711864408,43.21428571428572,33.80769230769231,28.607142857142858,32.17857142857143,35.26923076923077,458013.0,286884.0,7520.0,279.0,214.7108125686645,1028.258064516129,26.953405017921146
convnet_L3_F672_K3x3_W65,3,36540682,34456531210,ConvNet,65,1891.627118644068,372.0,0.0,2.851694915254237,97.55932203389833,55.67796610169491,25.0,50.0,7587.983050847458,4676.220338983051,126.38983050847456,42.73333333333333,33.55357142857143,28.483870967741936,31.87878787878788,35.25714285714286,447691.0,275897.0,7457.0,205.0,293.3121562004089,1345.8390243902438,36.37560975609756
convnet_L3_F672_K3x3_W70,3,41076682,39961420810,ConvNet,70,1910.033898305085,372.0,0.0,2.817796610169492,92.9322033898305,52.1864406779661,25.0,50.0,7454.067796610169,4755.830508474576,129.35593220338984,43.756410256410255,34.02439024390244,28.727272727272727,32.42857142857143,35.375,439790.0,280594.0,7632.0,207.0,289.5457768440246,1355.5265700483092,36.869565217391305
convnet_L3_F672_K3x3_W75,3,45948682,45874080010,ConvNet,75,1947.033898305085,372.0,0.0,2.2457627118644066,94.71186440677968,56.3728813559322,25.0,50.0,7573.966101694915,4723.35593220339,136.38983050847455,43.46551724137931,33.70652173913044,28.65,32.189189189189186,35.41935483870968,446864.0,278678.0,8047.0,178.0,337.4567937850952,1565.6067415730338,45.20786516853933
convnet_L3_F672_K4x4_W25,3,19753450,10960490026,ConvNet,25,1761.7118644067796,372.0,0.0,2.9279661016949152,94.71186440677968,12.71186440677966,25.0,50.0,6645.610169491525,4666.271186440678,129.91525423728814,44.20967741935484,33.94565217391305,28.066666666666663,32.04347826086956,35.76470588235294,392091.0,275310.0,7665.0,446.0,133.7607932090759,617.286995515695,17.18609865470852
convnet_L3_F672_K4x4_W30,3,21803050,15307533706,ConvNet,30,1768.050847457627,372.0,0.0,2.73728813559322,95.59322033898304,15.271186440677964,25.0,50.0,6780.389830508475,4711.067796610169,142.28813559322035,43.351851851851855,33.36904761904762,27.82857142857143,31.83333333333333,35.583333333333336,400043.0,277953.0,8395.0,337.0,177.95901775360102,824.786350148368,24.910979228486646
convnet_L3_F672_K4x4_W35,3,24188650,20379161386,ConvNet,35,1781.5084745762713,372.0,0.0,2.0847457627118646,97.98305084745763,15.610169491525424,25.0,50.0,6818.593220338983,4761.508474576272,142.25423728813558,43.26923076923077,33.35625,27.75675675675676,31.77777777777778,35.60606060606061,402297.0,280929.0,8393.0,252.0,237.7209138870239,1114.797619047619,33.30555555555556
convnet_L3_F672_K4x4_W40,3,26910250,26175373066,ConvNet,40,1792.0,372.0,0.0,1.847457627118644,97.98305084745763,16.084745762711865,25.0,50.0,6860.830508474576,4787.28813559322,134.59322033898306,43.310810810810814,33.457317073170735,27.857142857142858,31.75757575757576,35.55263157894737,404789.0,282450.0,7941.0,200.0,299.5716285705566,1412.25,39.705
convnet_L3_F672_K4x4_W45,3,29967850,32696168746,ConvNet,45,1806.0,372.0,0.0,1.6779661016949152,97.16949152542372,16.406779661016948,25.0,50.0,6916.101694915255,4844.762711864407,140.71186440677965,43.62903225806452,33.898809523809526,27.96153846153846,31.8125,35.59090909090909,408050.0,285841.0,8302.0,163.0,368.48239183425903,1753.6257668711658,50.93251533742331
convnet_L3_F672_K4x4_W50,3,33361450,39941548426,ConvNet,50,1821.0,372.0,0.0,1.4830508474576272,98.6271186440678,16.423728813559322,25.0,50.0,6869.542372881356,4810.983050847458,122.1186440677966,43.625,33.701219512195124,28.03846153846154,31.857142857142858,35.54545454545455,405303.0,283848.0,7205.0,132.0,456.8347811698913,2150.3636363636365,54.583333333333336
convnet_L3_F672_K4x4_W55,3,37091050,47911512106,ConvNet,55,1838.0,372.0,0.0,2.135593220338983,97.96610169491524,16.74576271186441,25.0,50.0,6947.28813559322,4842.203389830508,122.77966101694916,43.5,33.69871794871795,27.939393939393938,31.967741935483872,35.696969696969695,409890.0,285690.0,7244.0,111.0,541.9431495666504,2573.7837837837837,65.26126126126127
convnet_L3_F704_K1x1_W95,3,72810506,10025703434,ConvNet,95,2297.322033898305,373.0,0.0,4.330508474576271,97.42372881355932,30.15254237288136,25.0,50.0,5701.067796610169,3304.2881355932204,141.72881355932202,38.71212121212121,30.098837209302324,26.029411764705884,28.954545454545453,31.27586206896552,336363.0,194953.0,8362.0,280.0,213.9368462562561,696.2607142857142,29.864285714285714
convnet_L3_F704_K1x1_W100,3,80096906,11053247754,ConvNet,100,2363.8793103448274,372.0,0.0,3.0732758620689653,94.65517241379312,34.10344827586207,25.0,50.0,5708.982758620689,3313.0172413793102,136.5344827586207,39.564516129032256,30.96153846153846,26.952380952380956,29.77777777777778,32.25,331121.0,192155.0,7919.0,241.0,248.0213594436645,797.3236514522822,32.85892116182573
convnet_L3_F704_K2x2_W45,3,24504138,10982752714,ConvNet,45,2029.1016949152545,373.0,0.0,3.7711864406779663,94.30508474576273,27.15254237288136,25.0,50.0,6318.423728813559,4016.152542372881,135.25423728813558,41.0,31.93888888888889,27.04,30.4,33.70967741935484,372787.0,236953.0,7980.0,327.0,182.82906532287598,724.6269113149847,24.40366972477064
convnet_L3_F704_K2x2_W50,3,28481738,13172836874,ConvNet,50,2045.033898305085,373.0,0.0,3.317796610169492,92.7457627118644,22.35593220338983,25.0,50.0,6469.813559322034,4319.830508474576,129.0,41.20588235294117,32.145833333333336,27.0,30.625,34.03333333333333,381719.0,254870.0,7611.0,310.0,193.3761096000671,822.1612903225806,24.551612903225806
convnet_L3_F704_K2x2_W55,3,32811338,15562047434,ConvNet,55,2065.9491525423728,373.0,0.0,3.0889830508474576,93.84745762711864,22.16949152542373,25.0,50.0,6464.610169491525,4335.169491525424,126.1186440677966,41.23529411764706,31.795454545454547,27.066666666666663,30.366666666666667,33.75,381412.0,255775.0,7441.0,276.0,216.5881276130676,926.7210144927536,26.96014492753623
convnet_L3_F704_K2x2_W60,3,37492938,18150384394,ConvNet,60,2082.0,373.0,0.0,3.3813559322033897,95.69491525423727,23.1864406779661,25.0,50.0,6595.135593220339,4376.576271186441,130.10169491525423,41.85714285714285,32.12234042553192,26.89655172413793,30.63636363636364,34.15625,389113.0,258218.0,7676.0,228.0,263.2421588897705,1132.5350877192982,33.666666666666664
convnet_L3_F704_K2x2_W65,3,42526538,20937847754,ConvNet,65,2102.9491525423728,373.0,0.0,3.067796610169492,95.69491525423727,24.28813559322034,25.0,50.0,6680.050847457627,4435.745762711865,132.64406779661016,42.035714285714285,32.235,27.041666666666668,30.714285714285715,34.206896551724135,394123.0,261709.0,7826.0,200.0,300.9725642204284,1308.545,39.13
convnet_L3_F704_K2x2_W70,3,47912138,23924437514,ConvNet,70,2125.0,373.0,0.0,3.2161016949152543,95.0,31.05084745762712,25.0,50.0,6727.28813559322,4310.71186440678,127.77966101694916,41.22413793103448,32.101190476190474,27.366666666666667,30.61764705882353,33.857142857142854,396910.0,254332.0,7539.0,168.0,357.5236535072326,1513.8809523809523,44.875
convnet_L3_F704_K2x2_W75,3,53649738,27110153674,ConvNet,75,2150.627118644068,373.0,0.0,2.139830508474576,97.44067796610167,31.322033898305083,25.0,50.0,6768.949152542373,4430.779661016949,124.28813559322032,42.11111111111112,32.33139534883721,27.08,30.84,34.36666666666667,399368.0,261416.0,7333.0,149.0,402.9143524169922,1754.4697986577182,49.214765100671144
convnet_L3_F704_K2x2_W80,3,59739338,30494996234,ConvNet,80,2185.0169491525426,373.0,0.0,3.0720338983050848,94.3728813559322,24.440677966101696,25.0,50.0,6667.64406779661,4382.389830508475,132.01694915254237,42.14705882352941,32.55487804878049,27.03703703703704,30.916666666666668,34.370370370370374,393391.0,258561.0,7789.0,139.0,431.3601326942444,1860.1510791366907,56.03597122302158
convnet_L3_F704_K2x2_W85,3,66180938,34078965194,ConvNet,85,2242.169491525424,373.0,0.0,1.8644067796610169,96.8135593220339,25.35593220338983,25.0,50.0,6731.3050847457625,4494.457627118644,141.61016949152545,42.04054054054054,32.5,27.0,30.75,34.2962962962963,397147.0,265173.0,8355.0,124.0,486.549232006073,2138.4919354838707,67.37903225806451
convnet_L3_F704_K2x2_W90,3,72974538,37862060554,ConvNet,90,2299.8813559322034,373.0,0.0,1.7796610169491525,96.03389830508476,25.54237288135593,25.0,50.0,6638.101694915255,4429.186440677966,128.0,41.621212121212125,32.23026315789474,26.866666666666667,30.6875,34.064516129032256,391648.0,261322.0,7552.0,112.0,536.1182594299316,2333.2321428571427,67.42857142857143
convnet_L3_F704_K2x2_W95,3,80120138,41844282314,ConvNet,95,2363.1186440677966,373.0,0.0,2.610169491525424,98.30508474576273,26.016949152542374,25.0,50.0,6739.440677966101,4464.881355932203,124.20338983050848,42.3,32.255208333333336,27.25,30.807692307692307,34.42307692307692,397627.0,263428.0,7328.0,102.0,593.5860562324524,2582.627450980392,71.84313725490196
convnet_L3_F704_K2x2_W100,3,87617738,46025630474,ConvNet,100,2432.362068965517,373.0,0.0,1.8060344827586208,97.25862068965516,23.39655172413793,25.0,50.0,6588.5344827586205,4432.672413793103,122.96551724137932,41.25,31.73913043478261,26.580645161290324,30.2,33.51724137931034,382135.0,257095.0,7132.0,97.0,618.8441228866577,2650.463917525773,73.52577319587628
convnet_L3_F704_K3x3_W35,3,17566218,10962828810,ConvNet,35,1816.0,373.0,0.0,3.610169491525424,95.54237288135592,52.28813559322034,25.0,50.0,7306.593220338983,4532.813559322034,142.74576271186442,42.24193548387097,32.892857142857146,27.8,31.41935483870968,34.67741935483871,431089.0,267436.0,8422.0,560.0,106.6249442100524,477.5642857142857,15.039285714285715
convnet_L3_F704_K3x3_W40,3,20206218,14318796810,ConvNet,40,1824.0,373.0,0.0,3.5762711864406778,96.64406779661016,55.440677966101696,25.0,50.0,7702.237288135593,4899.35593220339,128.1864406779661,42.86363636363637,33.23837209302326,28.296296296296298,31.694444444444443,35.096774193548384,454432.0,289062.0,7563.0,545.0,111.936776638031,530.3889908256881,13.877064220183486
convnet_L3_F704_K3x3_W45,3,23198218,18122227210,ConvNet,45,1838.0,373.0,0.0,3.059322033898305,94.8135593220339,54.559322033898304,25.0,50.0,7677.084745762711,4861.35593220339,163.33898305084745,43.16666666666666,33.62755102040816,28.657894736842103,32.06896551724138,35.44827586206897,452948.0,286820.0,9637.0,447.0,134.47485685348508,641.65548098434,21.559284116331096
convnet_L3_F704_K3x3_W50,3,26542218,22373120010,ConvNet,50,1852.6896551724135,373.0,0.0,3.2413793103448274,96.98275862068964,54.32758620689656,25.0,50.0,7482.637931034483,4641.517241379311,141.82758620689654,42.75,33.24390243902439,28.75,31.77777777777778,35.3448275862069,433993.0,269208.0,8226.0,299.0,198.6278915405273,900.3612040133779,27.51170568561873
convnet_L3_F704_K3x3_W55,3,30238218,27071475210,ConvNet,55,1866.6206896551723,373.0,0.0,2.9741379310344827,97.67241379310344,51.37931034482759,25.0,50.0,7687.103448275862,4956.017241379311,122.1896551724138,43.19565217391305,33.73837209302326,28.58620689655172,32.03448275862069,35.766666666666666,445852.0,287449.0,7087.0,303.0,197.0425987243652,948.6765676567657,23.38943894389439
convnet_L3_F704_K3x3_W60,3,34286218,32217292810,ConvNet,60,1886.0,373.0,0.0,3.2838983050847457,97.76271186440678,52.10169491525424,25.0,50.0,7718.610169491525,4930.457627118644,131.79661016949152,43.6,34.05681818181818,28.692307692307693,32.41860465116279,35.785714285714285,455398.0,290897.0,7776.0,265.0,226.6793203353881,1097.7245283018867,29.343396226415095
convnet_L3_F704_K3x3_W65,3,38686218,37810572810,ConvNet,65,1905.0,373.0,0.0,2.293103448275862,97.8103448275862,51.310344827586206,25.0,50.0,7552.293103448276,4805.0,123.74137931034484,43.189655172413794,33.62244897959184,28.55172413793104,32.2,35.484848484848484,438033.0,278690.0,7177.0,194.0,309.3337821960449,1436.5463917525774,36.99484536082474
convnet_L3_F704_K3x3_W70,3,43438218,43851315210,ConvNet,70,1948.0169491525423,373.0,0.0,2.944915254237288,95.15254237288136,51.86440677966102,25.0,50.0,7700.220338983051,4941.627118644068,131.61016949152545,43.392857142857146,34.166666666666664,28.55172413793104,32.41935483870968,36.064516129032256,454313.0,291556.0,7765.0,190.0,315.4783701896667,1534.5052631578947,40.86842105263158
convnet_L3_F704_K4x4_W25,3,21414986,12027775946,ConvNet,25,1767.0,373.0,0.0,2.885593220338983,94.44067796610167,13.59322033898305,25.0,50.0,6710.847457627118,4712.389830508475,121.57627118644068,44.13414634146341,33.848684210526315,28.07692307692308,32.1,35.77777777777778,395940.0,278031.0,7173.0,425.0,140.74053049087522,654.1905882352942,16.87764705882353
convnet_L3_F704_K4x4_W30,3,23562186,16798090506,ConvNet,30,1775.0350877192982,373.0,0.0,2.7149122807017543,97.859649122807,15.473684210526317,25.0,50.0,6828.3859649122805,4773.964912280701,122.98245614035088,43.46551724137931,33.318627450980394,27.75862068965517,31.689655172413797,35.5,389218.0,272116.0,7010.0,320.0,185.89667558670038,850.3625,21.90625
convnet_L3_F704_K4x4_W35,3,26061386,22363537866,ConvNet,35,1790.0,373.0,0.0,2.546610169491525,96.8135593220339,16.322033898305083,25.0,50.0,6866.406779661017,4777.762711864407,134.67796610169492,43.28787878787879,33.35294117647059,27.871794871794872,31.714285714285715,35.303030303030305,405118.0,281888.0,7946.0,240.0,249.6168088912964,1174.5333333333333,33.108333333333334
convnet_L3_F704_K4x4_W40,3,28912586,28724118026,ConvNet,40,1799.1864406779662,373.0,0.0,2.385593220338983,99.0,16.661016949152543,25.0,50.0,7070.050847457627,4924.728813559322,139.35593220338984,43.706896551724135,33.5078125,27.696969696969692,31.853658536585368,35.61538461538461,417133.0,290559.0,8222.0,192.0,315.3652453422546,1513.328125,42.822916666666664
